GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
51061,"Fauquier County, Virginia","69,069","34,383","34,686","4,333","7,426","8,154","11,098","4,485","5,488",41.5,"5,372","55,648","4,975",323,"1,296","26,598",94347,24777,88402,123400,33438,100828,19271,120006,111033,73073,121469,52484,295.0,372200
51085,"Hanover County, Virginia","104,392","51,683","52,709","6,533","10,359","11,618","16,709","8,442","7,289",44.1,"3,011","88,094","8,977",281,"1,023","40,907",83135,37931,64605,59907,95371,84579,33179,101524,102399,51397,101923,37152,584.0,266500
51087,"Henrico County, Virginia","326,501","153,668","172,833","18,877","47,225","43,645","44,909","20,926","20,796",38.8,"17,353","176,416","95,253",591,"26,915","136,840",66337,127930,51521,95255,42695,74492,24048,66149,80421,52126,84316,41753,723.0,223900
51107,"Loudoun County, Virginia","385,945","191,567","194,378","20,137","46,386","66,370","61,627","23,455","14,952",35.9,"52,804","217,879","27,537","1,064","67,457","129,941",134464,124916,119762,169699,92264,137210,91595,133034,151206,87194,146826,76661,2522.0,482700
51153,"Prince William County, Virginia","455,210","226,532","228,678","29,574","62,728","69,085","66,877","28,709","20,484",34.9,"104,223","198,832","90,668","1,007","40,102","147,524",97986,139792,92497,94522,66619,113361,50639,92173,125603,72681,109980,61347,1214.0,366000
51177,"Spotsylvania County, Virginia","132,010","65,365","66,645","7,648","15,404","17,700","20,406","9,323","7,096",39.0,"12,342","90,908","21,294",40,"3,101","46,895",81146,44169,62685,48494,79379,86038,75457,79245,92784,62516,90747,50127,420.0,275400
51179,"Stafford County, Virginia","144,361","72,808","71,553","10,431","17,670","20,209","23,145","9,029","7,528",35.9,"17,735","90,116","23,959",603,"5,379","47,949",97484,47017,110993,82137,73122,101657,51097,86895,126853,73499,108466,53520,1370.0,337500
51199,"York County, Virginia","67,976","32,325","35,651","4,365","6,883","9,442","9,409","4,307","4,662",39.5,"4,165","48,422","8,714",91,"3,927","27,741",89418,23797,67182,84227,128090,94034,49346,87899,117870,60716,99497,39007,77.0,337100
51510,"Alexandria city, Virginia","155,810","74,560","81,250","7,553","33,476","29,727","20,508","9,463","8,097",36.6,"26,202","79,706","33,807",0,"9,671","76,573",87920,69875,52416,100443,50341,116694,46906,89737,95496,77010,120726,73872,145.0,578500
51550,"Chesapeake city, Virginia","237,940","116,137","121,803","14,932","35,676","30,620","34,061","16,471","14,137",36.9,"13,597","138,323","70,974",68,"6,913","90,115",72928,83364,60655,111606,65282,78157,39987,75226,89574,54862,81981,44220,977.0,267100
51650,"Hampton city, Virginia","135,410","64,156","71,254","11,387","21,867","14,623","17,048","10,285","7,875",36.2,"7,430","52,179","67,469",75,"3,338","60,419",50435,54181,47086,48135,54706,51590,26728,50008,67293,39174,62418,40106,149.0,194900
51700,"Newport News city, Virginia","181,825","88,786","93,039","18,252","29,759","20,136","22,876","12,069","9,152",33.4,"16,076","79,561","70,392",430,"4,374","78,019",50524,67628,39850,42207,43239,62413,30347,47030,59775,41120,63223,31164,120.0,185000
51710,"Norfolk city, Virginia","245,115","127,741","117,374","34,096","47,028","27,187","25,459","14,890","11,924",30.6,"19,021","106,782","99,842",656,"9,265","97,865",46467,87910,31996,62463,42041,60977,34498,47090,50469,45580,55717,36715,378.0,195500
51760,"Richmond city, Virginia","223,170","106,262","116,908","19,079","48,358","26,049","25,717","13,139","13,963",33.4,"14,514","90,473","104,340",561,"4,903","100,671",42373,91704,25355,51396,42811,70479,17050,50283,49206,36813,57064,32871,280.0,211400
51770,"Roanoke city, Virginia","99,660","47,335","52,325","5,126","14,750","13,422","13,299","7,280","5,921",38.7,"6,216","58,804","29,842",68,"3,200","47,392",37044,42213,27110,47279,23529,43112,20278,39216,40061,29749,46710,26057,15.0,125500
51800,"Suffolk city, Virginia","89,273","43,617","45,656","5,547","10,924","11,780","13,055","6,219","5,305",38.2,"3,633","44,332","36,338",87,"1,688","36,200",66669,33377,55275,90156,82934,76593,54012,77037,73226,55048,76366,40414,395.0,247600
51810,"Virginia Beach city, Virginia","452,602","222,398","230,204","33,588","75,365","58,150","58,740","29,152","25,591",35.8,"36,435","280,295","81,376",790,"29,738","184,348",71117,168061,57160,83905,58012,77139,45506,67935,84170,65471,81081,49116,768.0,271400
53009,"Clallam County, Washington","74,570","36,554","38,016","3,515","7,453","7,080","8,066","5,938","6,518",50.8,"4,550","61,919",746,"3,323",774,"36,074",48587,31837,30448,59617,26398,51050,24968,53078,55454,43494,62582,29349,243.0,225200
53011,"Clark County, Washington","467,018","230,670","236,348","26,977","60,930","61,261","63,318","29,823","30,219",38.0,"43,510","369,763","7,740","1,762","22,752","177,841",69062,169997,54398,79042,50254,71642,63260,68839,84411,52469,79389,43844,2645.0,294400
53021,"Franklin County, Washington","90,160","46,542","43,618","5,549","13,547","12,088","9,539","4,187","4,427",29.3,"47,809","36,655","1,246",386,"1,672","27,006",57670,25903,40714,63105,48496,67185,32985,60565,60877,42908,65097,30518,496.0,186500
53029,"Island County, Washington","82,636","42,597","40,039","5,560","11,313","7,659","9,190","5,951","6,756",45.4,"6,099","65,817","1,993",786,"3,867","41,042",64813,33365,64725,63900,46099,66096,45761,58704,80428,56814,69549,39938,369.0,332900
53033,"King County, Washington","2,149,970","1,075,509","1,074,461","132,714","376,944","316,291","296,929","133,991","128,755",37.1,"204,948","1,309,692","126,786","9,590","358,746","910,159",86095,861154,45797,95862,62480,92431,43525,93951,102321,52508,106558,55144,4254.0,491300
53035,"Kitsap County, Washington","264,811","134,237","130,574","20,942","38,325","29,872","33,946","20,401","16,437",38.5,"20,000","203,954","6,518","2,549","11,004","110,398",69171,101995,35543,77077,60089,70669,42553,75552,82611,53297,80412,42931,862.0,288800
53053,"Pierce County, Washington","861,312","427,539","433,773","61,074","130,456","110,665","112,148","55,597","52,426",36.1,"91,177","581,633","53,985","8,456","51,621","338,550",64434,317671,46544,60739,50129,69677,40449,65386,76759,52530,75492,41455,2469.0,271300
53061,"Snohomish County, Washington","787,620","394,394","393,226","47,813","114,272","108,857","113,475","57,227","48,368",38.0,"78,134","556,344","23,658","6,294","79,567","303,563",78716,286116,59337,98079,60701,80288,45960,84012,93708,49371,92608,47518,2702.0,362100
53063,"Spokane County, Washington","499,072","248,100","250,972","35,058","72,685","60,118","62,133","33,433","33,288",37.3,"27,420","424,091","8,821","5,970","11,579","210,559",53043,195807,34545,46778,51650,53818,25225,55472,63580,42904,68373,31242,1661.0,201300
53067,"Thurston County, Washington","275,222","135,063","140,159","15,520","41,208","34,150","36,322","19,920","17,603",39.5,"23,659","207,765","8,015","3,053","15,959","113,314",65783,105863,59426,56150,60719,68811,33307,64130,77943,58508,78748,38932,1084.0,261700
53077,"Yakima County, Washington","249,636","124,709","124,927","17,175","32,288","29,325","28,509","14,817","12,302",32.8,"121,816","109,329","1,536","9,879","2,502","86,728",48965,81084,41352,41884,41146,56072,37950,46684,55580,39914,56994,30501,405.0,166300
54003,"Berkeley County, West Virginia","113,525","55,447","58,078","6,634","16,565","15,128","15,939","7,646","7,161",38.2,"4,643","95,740","10,077",271,902,"47,352",57357,42369,49626,55800,56015,60340,41315,75088,57678,45289,71714,37751,752.0,174100
55009,"Brown County, Wisconsin","260,401","130,129","130,272","17,350","35,457","32,264","35,735","18,478","16,119",37.1,"22,228","211,723","5,637","6,662","7,972","108,691",57783,104804,16758,76893,47287,60430,40836,62224,71170,39084,77835,38450,620.0,166100
55025,"Dane County, Wisconsin","531,273","263,187","268,086","55,433","81,622","70,093","64,233","33,855","29,330",35.0,"33,708","424,844","24,488","1,438","30,922","228,274",70796,217506,30165,78829,43699,73552,30237,77154,90975,54968,94463,44069,1302.0,255900
55079,"Milwaukee County, Wisconsin","951,448","460,687","490,761","67,767","155,894","120,143","114,781","62,840","52,359",34.7,"141,128","493,352","245,988","4,077","39,888","417,311",47607,381318,28234,62330,36531,59952,31013,51939,57020,34343,62000,31848,146.0,151700
55087,"Outagamie County, Wisconsin","184,526","91,828","92,698","11,230","24,488","23,363","26,695","13,055","11,532",38.2,"7,769","162,356","2,462","2,721","6,498","76,356",61149,72994,28284,65042,49280,61790,38359,68229,78164,37549,77729,37838,403.0,162100
55089,"Ozaukee County, Wisconsin","88,314","42,960","45,354","5,376","8,716","9,937","12,523","7,392","6,113",44.0,"2,510","80,976","1,353",230,"1,709","37,016",84415,35417,222953,"250,000+",92924,83585,36875,95008,100761,49949,100669,36318,213.0,270300
55105,"Rock County, Wisconsin","161,620","79,531","82,089","10,243","19,491","18,833","23,278","11,241","10,917",40.1,"13,842","134,341","7,569",541,"1,734","68,513",50729,63222,30334,49701,31724,53312,28086,52615,63825,39178,61734,30931,229.0,138800
55117,"Sheboygan County, Wisconsin","115,427","58,200","57,227","6,257","13,273","14,453","15,925","8,283","8,588",41.5,"7,238","97,775","2,318",291,"6,289","50,606",54059,47652,36722,95894,49959,54304,27234,63266,71437,34810,72368,31270,164.0,154700
55133,"Waukesha County, Wisconsin","398,424","195,314","203,110","21,513","41,653","47,853","58,977","33,379","28,256",43.2,"18,538","354,147","6,082",989,"13,818","164,330",81878,156503,46375,142083,58392,82047,45637,97688,99461,47914,98711,39894,956.0,273000
55139,"Winnebago County, Wisconsin","169,886","86,078","83,808","15,583","21,888","19,925","23,313","12,679","9,996",38.6,"6,756","151,284","3,749",983,"4,567","75,111",56754,69943,21650,56019,51426,57491,26114,68199,72606,39306,76020,32068,322.0,146300
56021,"Laramie County, Wyoming","98,136","50,128","48,008","5,655","16,097","10,820","12,700","6,542","6,253",36.4,"14,357","77,171","2,534",443,"1,200","42,287",62221,38181,96614,121750,47218,64114,41670,70288,72075,40084,72136,34029,433.0,210200
