GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,median housing price
40143,"Tulsa County, Oklahoma","672,858","330,303","342,555","42,895","96,089","90,230","78,339","37,883","40,732",36.2,"93,302","395,881","62,381","31,094","23,675","295,318",58954,270263,36781,73336,51273,65925,34198,63320,69938,45858,76707,36606,2845,10.1,34.2,36.7,33.6,34.6,338567,6.5,193300
40145,"Wagoner County, Oklahoma","84,050","41,561","42,489","5,340","10,433","11,218","10,348","5,494","5,389",39.0,"6,393","55,627","2,794","5,879","1,863","33,486",70313,30502,68977,93931,44759,73100,49981,72341,85306,55464,80871,41877,692,7.3,27.0,29.7,30.1,31.7,41689,5.1,204800
41005,"Clackamas County, Oregon","422,537","210,485","212,052","21,353","50,818","59,916","55,449","26,458","29,995",41.9,"40,195","324,277","3,389","1,351","20,088","172,545",91329,161945,100255,100999,84729,94224,36673,103240,111523,65640,106759,47257,1342,10.1,34.9,44.4,39.9,40.0,215825,5.9,533100
41039,"Lane County, Oregon","383,189","188,797","194,392","31,603","51,845","48,836","42,979","24,643","23,306",40.5,"37,671","303,268","3,639","1,854","8,757","167,832",61712,160158,60397,49366,68684,61800,34201,67574,79017,52516,79398,38567,910,10.8,32.1,33.6,32.5,31.9,192989,7.2,365700
41047,"Marion County, Oregon","347,119","174,547","172,572","22,097","48,353","46,280","40,136","21,588","19,094",37.1,"97,897","213,911","4,497","2,345","6,616","130,379",64406,124719,75589,70262,61657,65649,43605,67489,77170,50292,76726,39226,1066,4.7,23.2,23.4,24.7,29.4,164386,5.9,355100
41051,"Multnomah County, Oregon","803,377","399,321","404,056","45,839","145,547","137,731","108,935","45,561","43,677",38.4,"101,664","531,848","42,800","3,657","59,206","368,041",78319,348216,50388,90827,67003,82595,36646,87034,83741,58640,100210,54639,765,14.3,54.0,56.5,44.7,41.9,467475,7.0,487300
41067,"Washington County, Oregon","600,811","300,071","300,740","35,911","93,105","92,530","80,729","34,251","34,179",38.1,"105,961","370,072","12,540","1,830","67,333","240,466",92147,233615,78253,131623,67418,95245,42100,99553,115123,59322,113816,56668,2065,13.6,50.7,52.5,44.1,42.2,325341,5.4,498800
42003,"Allegheny County, Pennsylvania","1,238,090","603,919","634,171","72,251","185,483","161,815","139,857","79,369","91,022",40.6,"29,920","941,493","144,444",617,"50,060","604,124",69091,545892,36317,82589,75987,75314,33260,84325,83375,47937,95816,40858,1407,21.1,57.3,56.3,41.6,33.3,666083,6.2,200300
42007,"Beaver County, Pennsylvania","166,624","82,270","84,354","7,984","20,032","20,462","19,339","10,888","15,350",44.7,"3,405","144,833","8,630",194,938,"79,146",65003,71450,32877,91000,47880,66247,28569,79036,84391,45600,85326,32490,134,11.9,33.1,36.8,27.6,23.1,85328,5.4,169700
42011,"Berks County, Pennsylvania","429,342","213,649","215,693","27,658","53,701","52,697","52,344","30,452","29,240",39.8,"102,466","291,994","17,835",96,"5,669","171,298",68658,164312,57935,74985,46185,74870,43159,74408,86955,50093,84983,41489,375,8.3,29.1,31.1,24.7,23.0,217000,6.2,220900
42017,"Bucks County, Pennsylvania","646,098","319,796","326,302","35,473","71,180","79,958","84,967","49,380","53,312",44.1,"39,578","524,675","24,481",321,"30,413","256,387",100144,248122,55717,128750,63441,102671,41642,111191,122182,68732,123970,51825,855,18.1,47.1,57.0,43.6,35.9,350373,5.7,384400
42019,"Butler County, Pennsylvania","194,273","97,130","97,143","11,162","21,792","23,500","25,651","14,099","15,894",43.5,"3,430","179,803","2,600",30,"1,989","86,440",78146,81220,53942,102114,95486,79515,28153,105412,90724,51212,99362,34563,1069,8.9,45.9,59.1,38.0,26.2,100363,4.2,251700
42029,"Chester County, Pennsylvania","538,649","267,429","271,220","33,237","61,665","70,109","70,455","38,223","37,752",40.7,"41,549","408,586","27,837",54,"35,351","210,814",109601,204047,59376,161962,73726,111371,33928,114327,134602,70586,130144,59808,1599,19.2,61.7,65.4,56.2,46.0,298206,4.4,420300
42041,"Cumberland County, Pennsylvania","262,919","131,759","131,160","15,480","32,871","35,527","32,194","19,004","14,808",40.4,"12,711","215,704","10,802",119,"11,972","110,180",82691,104768,67538,115056,64532,82378,51201,86863,102300,58896,99972,49555,723,6.4,38.5,46.3,40.5,31.4,138315,4.7,238300
42043,"Dauphin County, Pennsylvania","287,400","141,337","146,063","15,806","38,488","37,992","34,612","15,885","22,732",39.8,"30,871","177,744","47,407",52,"17,174","127,129",66454,120423,50166,68594,46117,75465,35097,71008,84353,50485,84656,44122,450,12.8,38.4,39.5,26.4,28.8,146441,5.3,199200
42045,"Delaware County, Pennsylvania","573,849","277,392","296,457","35,479","74,359","73,568","68,870","41,016","37,560",39.2,"25,719","363,812","124,062",153,"36,632","229,381",78220,218280,47193,76846,83683,94423,35759,81076,99468,59655,106291,45436,366,18.7,47.1,51.3,40.6,36.6,304453,8.6,285300
42049,"Erie County, Pennsylvania","269,011","132,693","136,318","16,950","33,761","31,342","33,675","17,372","19,579",40.6,"12,977","220,449","19,267",206,"5,251","119,948",56851,110561,27405,57361,48585,59442,18377,60407,71321,42937,73191,34918,174,11.3,33.2,36.4,26.5,26.1,129527,7.6,151500
42069,"Lackawanna County, Pennsylvania","215,663","105,707","109,956","12,450","27,729","25,717","25,850","14,710","15,543",42.1,"20,389","175,141","4,351",368,"5,657","99,982",62136,88294,32768,73197,36751,65491,41804,65048,78299,46197,81106,33238,173,7.4,35.4,36.6,28.3,26.6,106937,7.0,172300
42071,"Lancaster County, Pennsylvania","553,652","273,397","280,255","33,795","71,339","66,315","62,329","33,944","37,122",39.3,"63,436","440,576","19,585",150,"13,953","218,051",75688,210063,47352,79246,58197,78111,47043,80939,91007,54697,87405,41661,737,11.8,28.8,33.8,30.4,26.9,288284,3.8,256500
42077,"Lehigh County, Pennsylvania","375,539","184,245","191,294","23,932","48,321","49,632","45,418","23,665","25,266",39.1,"105,121","223,579","21,534",185,"12,550","150,310",68738,141505,35433,131204,53554,76728,41346,75982,82081,47873,84410,38133,709,15.8,35.5,38.1,31.3,28.0,191451,6.4,253400
42079,"Luzerne County, Pennsylvania","326,053","162,197","163,856","19,043","41,015","41,177","40,603","23,748","21,984",41.9,"52,202","246,398","10,389",70,"3,748","151,045",60020,134132,30954,84019,52607,62296,35801,66786,75792,42292,76016,35002,339,12.8,34.0,29.4,23.7,21.7,160783,6.9,147500
42089,"Monroe County, Pennsylvania","169,273","86,190","83,083","11,288","21,326","18,136","22,866","14,941","12,424",43.7,"30,947","101,777","19,254",188,"3,892","79,319",78575,65907,83481,71654,66810,79680,56162,89709,86136,52155,89110,39407,312,11.9,27.0,43.4,25.8,27.2,87066,6.7,220900
42091,"Montgomery County, Pennsylvania","860,578","421,952","438,626","48,833","106,749","115,096","109,029","57,030","63,450",41.2,"50,239","625,152","74,567",117,"67,994","348,926",102896,335248,60670,117603,78326,108026,54336,115503,128287,67165,127399,56752,991,20.6,60.8,62.7,50.9,43.1,475853,5.0,373300
42095,"Northampton County, Pennsylvania","313,628","154,947","158,681","21,431","37,615","37,674","39,604","19,675","24,896",41.8,"47,933","226,671","16,149",0,"9,255","128,459",79578,122615,66958,165900,61301,81854,49946,84476,102128,55986,95581,48064,687,11.8,43.2,38.3,32.1,26.9,164835,5.5,257700
42101,"Philadelphia County, Pennsylvania","1,576,251","749,496","826,755","102,663","296,257","212,574","171,765","91,838","91,310",35.2,"250,485","520,349","608,357","2,115","117,519","733,015",52899,660921,38289,55712,44795,78885,31079,66165,57231,33894,61775,37802,1553,16.3,51.4,39.5,25.1,23.8,799104,10.5,220700
42129,"Westmoreland County, Pennsylvania","353,057","174,708","178,349","17,743","37,673","40,534","45,232","27,071","29,567",47.3,"5,029","322,568","8,387",55,"3,161","168,331",63064,154810,27475,94416,53507,64772,33086,80023,79758,44376,85078,33454,442,11.5,40.6,37.0,31.3,23.2,177862,6.1,175100
42133,"York County, Pennsylvania","458,696","228,557","230,139","25,524","55,344","58,109","58,905","30,805","33,589",40.9,"40,901","365,328","27,235",69,"7,042","188,592",72949,178898,47387,133800,54975,75556,57699,83472,93341,48684,86998,41945,1164,8.9,29.3,35.7,28.5,19.2,242261,4.5,215900
44003,"Kent County, Rhode Island","170,715","83,111","87,604","9,024","21,723","22,346","21,832","13,493","13,190",43.4,"11,354","143,808","3,589",28,"3,446","76,332",73159,73182,80605,84206,73628,71664,24856,84587,86866,51412,103414,41079,152,14.6,47.8,43.4,31.1,26.6,95043,5.5,320500
44007,"Providence County, Rhode Island","658,221","323,415","334,806","48,368","98,253","85,465","79,518","39,277","47,175",37.9,"164,521","377,099","41,769","1,903","26,221","277,381",67368,254178,56172,93935,46996,79693,40256,72900,83746,46753,84670,41424,400,12.1,39.8,32.6,27.3,24.9,355433,8.9,317000
45003,"Aiken County, South Carolina","170,776","83,147","87,629","7,421","22,573","20,342","19,114","9,852","13,698",41.3,"10,737","109,109","39,853",113,"1,850","78,334",55138,67224,38422,60694,53789,61248,47204,50962,70808,47928,67673,33317,1644,5.6,21.6,27.9,30.0,29.3,78774,7.1,175400
45007,"Anderson County, South Carolina","206,908","100,108","106,800","10,943","25,531","26,673","25,662","12,583","15,600",41.0,"9,001","156,165","25,382",390,"2,376","90,954",59037,82203,37423,83214,35669,61625,31826,63818,66803,45021,67002,33148,1229,9.7,29.2,28.0,28.6,26.5,95753,5.3,187700
45015,"Berkeley County, South Carolina","236,701","117,010","119,691","14,777","33,494","33,057","28,121","13,314","16,328",37.0,"17,756","144,438","54,616",562,"5,698","97,385",75004,88092,63629,104990,91364,77361,59487,77412,94070,63607,89359,52628,1989,13.9,32.4,35.3,29.0,25.0,122381,4.0,271800
45019,"Charleston County, South Carolina","413,024","199,068","213,956","24,935","66,066","58,795","46,559","28,112","24,946",39.1,"22,678","270,352","98,770",228,"6,930","206,274",72147,169851,42442,88848,44079,88544,18985,82263,84053,58327,92482,47789,2685,14.8,53.9,56.5,44.2,41.8,223025,5.4,398600
45041,"Florence County, South Carolina","136,504","63,836","72,668","7,155","16,566","17,547","16,751","8,053","9,251",40.0,"4,163","68,008","59,061",179,"1,938","61,482",51860,51484,36384,75793,40563,68309,17758,61472,61883,31853,69946,25003,605,8.4,22.9,33.9,19.6,19.7,60386,4.9,150600
45045,"Greenville County, South Carolina","533,834","259,812","274,022","32,984","73,407","70,627","66,290","33,144","34,393",38.5,"53,594","354,482","82,596","1,967","13,400","232,685",68540,212333,41765,109885,49270,76814,41740,72384,83243,49834,82734,41901,6682,18.6,44.7,47.8,42.2,33.5,273688,5.1,250000
45051,"Horry County, South Carolina","365,579","177,461","188,118","17,152","40,143","40,176","41,988","25,800","33,703",49.1,"23,188","278,814","44,173",733,"3,851","210,307",55819,145335,40225,33121,49178,60038,57864,61040,55322,53805,65660,38018,6725,9.0,24.3,26.4,27.4,23.5,161449,6.9,230300
45063,"Lexington County, South Carolina","300,137","147,346","152,791","16,566","38,918","39,949","39,396","22,248","18,576",39.6,"19,909","214,346","47,311",205,"5,741","130,822",64800,120968,47225,77757,67237,67957,57817,64589,75257,52267,77699,40502,2560,11.2,40.2,36.0,32.7,28.9,152269,5.0,190200
45079,"Richland County, South Carolina","418,307","203,018","215,289","42,445","60,398","51,685","48,458","23,113","24,885",34.2,"23,493","168,306","196,996",386,"12,193","184,374",56439,166515,46285,72235,58955,70980,20265,56568,66555,53469,77761,38049,2367,11.0,41.8,44.3,39.1,39.0,220730,7.5,200800
45083,"Spartanburg County, South Carolina","335,864","163,455","172,409","21,233","46,163","41,675","42,042","24,169","18,886",38.1,"26,502","221,865","64,567","1,495","7,649","140,830",60472,128437,40067,94130,48642,67553,48669,71286,67854,42988,71490,35327,3394,14.0,25.4,28.0,24.1,23.0,166395,4.4,193300
45091,"York County, South Carolina","288,595","138,773","149,822","15,291","33,916","42,665","40,150","19,424","17,390",39.5,"19,083","194,909","54,018",943,"6,584","117,802",72772,113195,47269,110433,62387,76601,46555,84342,83461,46850,92866,40952,2695,14.7,37.9,53.6,34.5,31.0,148276,5.4,284800
47037,"Davidson County, Tennessee","703,953","339,586","364,367","49,306","141,718","101,557","78,972","40,336","38,528",35.0,"74,729","390,234","177,356",478,"25,006","343,111",65348,316273,48929,60670,65650,75684,35390,72297,72994,52482,83222,51782,4105,24.5,59.7,48.4,39.4,36.8,400415,4.2,350700
47065,"Hamilton County, Tennessee","369,135","178,895","190,240","23,864","49,891","48,392","45,210","21,879","26,305",39.4,"23,700","254,807","68,060",361,"6,372","164,706",66096,151676,39708,63083,61461,75491,32694,77032,83005,44456,88958,35761,1766,10.5,41.4,44.0,34.2,29.3,191423,5.0,256300
47093,"Knox County, Tennessee","486,677","237,254","249,423","40,908","67,943","62,677","58,746","29,440","31,021",37.7,"23,837","391,130","32,169",674,"9,784","214,080",64894,198914,40468,103403,52806,67108,29889,72924,76825,46758,85358,35023,2132,12.2,46.1,43.2,40.3,33.8,253198,4.5,256700
47119,"Maury County, Tennessee","104,760","50,336","54,424","5,123","14,516","14,101","13,180","6,569","7,505",39.9,"7,091","80,924","10,118",322,603,"44,598",68840,41309,51085,91346,42458,77243,49504,69306,83863,57091,78671,45464,1686,14.6,38.2,26.0,25.8,18.2,53805,3.0,301300
47125,"Montgomery County, Tennessee","227,900","113,798","114,102","19,060","39,731","32,217","25,500","11,243","11,146",31.9,"25,057","137,423","36,248",440,"5,405","89,812",63331,84145,49205,84204,61879,66406,51034,63104,79045,49424,68191,40328,2119,7.6,23.5,29.2,31.5,28.0,112498,4.5,229800
47149,"Rutherford County, Tennessee","352,182","174,964","177,218","29,800","51,466","50,557","45,972","18,542","19,706",34.6,"33,414","235,356","51,459",273,"11,551","135,539",78201,121944,78757,63776,64291,81352,39256,77233,99381,60787,88580,44988,3488,17.2,34.9,43.3,38.5,32.2,193305,3.7,306500
47157,"Shelby County, Tennessee","924,454","439,531","484,923","58,879","136,790","119,345","109,163","52,359","59,590",35.8,"63,768","313,811","489,574",571,"25,770","401,377",54841,366593,41543,94471,45102,82594,27149,51982,68149,47803,69009,37340,1142,13.7,33.0,36.6,35.4,31.8,464244,8.1,213300
47163,"Sullivan County, Tennessee","159,265","77,808","81,457","8,662","20,023","17,429","21,562","11,134","11,777",45.2,"3,719","146,453","1,726",223,964,"75,953",48063,68804,46846,83486,51585,47132,16639,61552,60927,35653,68530,26573,365,10.6,25.0,31.7,21.9,24.3,72961,7.2,167700
47187,"Williamson County, Tennessee","255,735","125,693","130,042","14,618","22,025","37,735","40,008","16,763","14,778",40.2,"13,263","210,683","9,482",62,"8,438","94,671",117927,91406,88944,142172,92288,119398,45515,126839,151430,71595,141064,55378,2073,18.0,65.8,66.0,67.8,44.2,135793,2.6,617400
47189,"Wilson County, Tennessee","151,917","76,547","75,370","7,352","17,307","22,652","19,993","11,493","9,277",40.8,"8,003","124,304","8,715",44,"2,879","60,907",80960,55047,39969,106649,63215,83727,51465,92829,103120,53836,100358,41036,2371,11.6,43.9,48.9,31.8,31.4,79087,5.2,353500
48027,"Bell County, Texas","379,617","189,531","190,086","32,065","60,137","51,528","40,011","17,956","19,492",31.7,"100,457","161,844","81,185",360,"10,538","151,273",58542,139582,51307,46398,50550,65134,40809,62142,63644,47503,67742,37203,2437,10.0,26.7,29.9,29.6,26.1,184978,7.9,203200
48029,"Bexar County, Texas","2,028,236","1,006,527","1,021,709","145,903","314,586","289,154","241,031","119,345","95,717",34.4,"1,243,607","519,753","137,216","2,613","56,370","805,915",63057,742836,51237,86571,54598,79603,35391,65546,76180,49831,74204,40528,7714,9.4,30.3,34.5,30.7,27.9,1035760,6.6,220800
48037,"Bowie County, Texas","92,581","46,687","45,894","4,650","11,192","13,189","11,044","5,435","5,697",38.1,"7,795","56,678","23,184",301,"1,302","39,691",54154,34038,35507,86541,36081,60620,39180,56324,66478,34843,63670,27082,229,7.0,24.1,14.8,28.2,23.9,40177,3.8,135700
48039,"Brazoria County, Texas","379,689","192,184","187,505","25,297","51,444","57,521","49,551","24,259","18,831",36.2,"122,735","160,435","59,499",158,"26,865","146,155",82460,130734,92529,157592,67288,84796,50449,93786,98676,63071,99335,50809,4455,8.1,35.0,35.1,32.8,30.7,187224,5.7,255600
48041,"Brazos County, Texas","237,032","119,189","117,843","42,382","35,851","27,292","21,667","8,724","11,628",28.2,"63,915","127,612","25,568",267,"13,581","98,967",49362,86154,24003,50911,47613,59012,19301,52483,66226,53423,72402,30307,1681,13.2,49.6,43.2,36.6,39.8,117455,5.4,269700
48085,"Collin County, Texas","1,109,462","550,411","559,051","65,821","142,360","176,711","166,017","67,513","59,723",37.6,"175,799","567,786","117,913","1,745","190,804","419,991",101494,399810,75363,133353,74472,106651,42498,101671,128652,70194,122418,63459,13496,16.7,50.7,60.9,57.5,44.3,601128,5.2,395000
48091,"Comal County, Texas","174,986","87,873","87,113","10,505","17,667","24,928","22,709","13,045","12,370",41.9,"51,080","111,401","4,787",225,"2,797","74,278",93829,67392,93621,138650,93781,93266,62964,105556,110820,73136,105199,45428,3858,18.1,36.3,41.2,43.7,37.9,89852,3.6,369500
48099,"Coryell County, Texas","84,232","42,113","42,119","10,002","14,310","12,266","9,922","3,559","3,940",32.7,"16,888","45,293","11,722",219,"1,788","29,237",62737,26980,63077,71546,41004,67379,50176,64973,66809,60589,67757,41795,93,4.0,14.9,24.3,18.5,18.9,38262,6.3,152700
48113,"Dallas County, Texas","2,586,050","1,282,212","1,303,838","178,111","422,856","357,459","315,401","145,980","141,740",34.0,"1,070,078","691,940","564,766","3,890","172,276","1,049,253",63494,975062,48375,86848,56804,86462,43527,66363,72076,50674,73711,46663,7728,13.8,41.1,35.1,29.9,33.2,1364907,5.6,249800
48121,"Denton County, Texas","941,647","465,135","476,512","60,930","135,701","146,826","135,409","60,130","49,417",36.8,"188,139","511,111","96,545",674,"93,347","362,777",97671,350081,65636,126238,74824,103111,34714,100942,116802,70738,117561,51352,9076,19.0,50.6,54.2,48.3,39.5,539480,5.4,361600
48139,"Ellis County, Texas","202,678","100,958","101,720","12,532","26,094","27,246","27,395","10,894","13,035",36.3,"56,899","109,990","27,680",89,"1,877","71,980",89799,69223,118388,113205,56542,98176,75417,97374,108577,61652,97997,46097,2871,19.1,31.2,29.5,23.5,26.3,104659,5.4,278000
48141,"El Paso County, Texas","867,947","431,709","436,238","68,660","132,304","110,796","98,495","47,216","43,188",33.0,"719,816","96,146","23,564","1,592","9,234","320,943",51044,298059,54083,81119,48875,69442,32337,57240,59631,32448,56199,30659,2655,4.7,27.3,33.4,26.2,17.0,418089,8.3,148400
48157,"Fort Bend County, Texas","858,527","423,394","435,133","48,250","103,798","133,891","121,524","50,929","46,510",36.9,"218,862","249,739","176,908",848,"180,100","294,827",96468,283446,76817,115214,72267,118335,58551,106282,109201,55950,104002,60362,9938,19.0,52.6,56.9,49.2,43.0,426791,5.9,319000
48167,"Galveston County, Texas","355,062","173,860","181,202","22,741","45,844","49,579","44,440","23,998","23,517",38.2,"93,721","190,787","38,642",174,"12,121","159,785",78336,144182,40675,80310,71468,89633,56033,83904,90484,62770,96073,42434,2474,14.7,41.8,32.7,34.7,31.6,179448,6.4,270600
48181,"Grayson County, Texas","139,336","68,681","70,655","7,841","16,287","16,137","17,989","9,174","9,399",40.7,"20,872","102,297","7,987",589,"1,255","60,035",62919,56005,49690,16721,53352,65426,44686,73672,71906,50241,73440,36358,932,4.3,30.3,28.7,25.4,24.8,67581,3.3,222900
48187,"Guadalupe County, Texas","177,036","87,000","90,036","9,653","22,546","26,954","23,269","11,896","8,264",37.6,"69,735","84,685","12,361",47,"2,975","67,127",80464,61414,68658,38761,61684,92157,45324,93337,88595,52929,88076,52160,1730,12.4,33.8,35.9,34.2,25.2,87427,4.1,243700
48201,"Harris County, Texas","4,728,030","2,353,525","2,374,505","313,562","728,198","688,407","589,383","248,742","259,503",34.4,"2,097,602","1,269,362","869,298","5,093","331,972","1,885,359",63498,1735020,45154,80968,54241,94568,36208,65835,77119,49795,75870,42355,21260,10.8,36.6,35.9,30.9,31.8,2434506,8.2,232500
48213,"Henderson County, Texas","83,667","40,996","42,671","4,805","9,746","8,637","9,726","4,978","6,960",42.9,"11,977","61,560","5,079",92,346,"41,179",49830,32576,43089,113397,46988,53665,16851,60483,59863,38233,64146,24554,241,16.2,23.4,19.4,15.3,19.7,33842,6.2,152200
48245,"Jefferson County, Texas","253,704","131,480","122,224","15,463","35,770","34,219","29,320","15,089","15,316",36.3,"58,645","94,694","79,395","1,057","9,154","109,415",56904,94828,39288,49911,57379,83149,23854,58323,70858,50362,68979,41463,761,6.5,22.6,14.7,15.7,25.5,114198,5.7,150800
48251,"Johnson County, Texas","187,280","94,274","93,006","11,126","23,683","26,493","23,204","13,073","11,350",37.2,"45,243","125,437","8,534",325,"1,721","68,429",77933,64338,93042,84837,72264,79419,51456,93158,88037,55909,87024,37443,1358,9.2,29.1,25.4,22.9,22.4,91904,3.5,225500
48257,"Kaufman County, Texas","157,768","77,758","80,010","8,976","21,558","22,786","19,861","8,574","8,381",34.5,"40,839","84,122","23,491",0,"2,000","52,558",72175,50212,57895,140143,69887,82299,53495,85621,77165,47458,84896,45999,1563,10.5,31.7,32.1,24.0,25.0,75366,4.5,265700
48303,"Lubbock County, Texas","314,451","154,940","159,511","36,866","44,681","39,808","31,286","16,146","15,547",31.6,"117,396","159,472","21,343",420,"6,834","136,433",57798,124689,31571,78039,51710,68275,25153,66400,75574,46882,76059,32336,2723,9.7,31.4,39.8,30.7,34.9,165702,5.3,179800
48309,"McLennan County, Texas","263,115","128,764","134,351","25,966","33,818","31,421","28,149","13,551","15,691",34.1,"72,713","142,106","34,973",236,"4,032","107,222",60437,97065,39303,68151,46871,70603,22664,72336,70945,48732,75050,31802,973,11.8,29.1,31.9,23.4,31.5,129554,4.9,190600
48329,"Midland County, Texas","167,969","84,160","83,809","9,881","31,178","25,403","17,932","8,142","7,567",32.8,"80,882","69,448","9,101",201,"3,447","71,970",82248,66052,88960,140629,70713,94592,45029,89966,110699,45078,94853,46701,858,7.5,44.2,38.7,29.3,22.5,92933,4.8,279700
48339,"Montgomery County, Texas","648,886","322,863","326,023","39,259","79,601","92,252","86,354","36,669","41,245",37.6,"171,096","394,866","36,829",731,"22,428","250,988",86903,232095,68559,174050,67742,95097,51751,95814,104293,65597,103232,46215,12227,11.9,38.9,46.1,41.4,35.6,314501,4.7,293900
48355,"Nueces County, Texas","353,079","174,734","178,345","25,015","47,793","47,627","41,144","22,588","18,367",36.4,"230,318","97,897","10,771",404,"8,146","152,871",59983,127624,36149,89680,53138,72714,41036,71414,66456,42209,70134,37093,1716,9.1,26.6,28.8,23.8,20.5,168558,5.7,169100
48381,"Randall County, Texas","143,854","71,145","72,709","10,471","19,472","19,980","15,980","7,856","9,278",36.0,"35,806","96,235","4,957",238,"1,914","61,231",70322,56509,68000,88893,54237,73129,35330,71007,106021,49281,90787,40484,130,4.6,34.8,35.8,34.1,29.2,76255,2.8,201700
48423,"Smith County, Texas","237,186","116,370","120,816","15,400","31,419","29,656","26,737","14,647","13,673",37.4,"49,105","137,575","40,321",87,"3,935","98,656",63115,81175,34724,27022,57736,75939,40746,62279,80818,46004,76279,35074,741,10.6,23.8,30.8,29.2,26.3,114099,5.1,202100
48439,"Tarrant County, Texas","2,126,477","1,044,968","1,081,509","141,190","313,837","297,126","267,536","128,830","117,702",35.1,"642,801","912,070","370,261","2,602","122,964","826,234",71346,771657,50411,91814,58895,84613,39526,69519,86996,57030,85765,45951,11220,10.8,35.4,35.7,33.6,32.3,1122720,5.2,268300
48441,"Taylor County, Texas","143,326","70,366","72,960","14,672","20,262","18,009","13,443","6,246","9,193",33.3,"37,241","87,620","10,357",57,"2,860","61,455",53315,55974,44178,26894,46053,59706,37927,60400,57484,50871,63912,37669,505,12.9,27.4,28.5,24.7,29.8,70134,2.2,159300
48453,"Travis County, Texas","1,305,154","662,299","642,855","81,383","255,052","219,432","170,914","69,563","66,158",35.5,"435,437","613,272","100,007",999,"96,688","593,189",84531,567627,55466,110651,68332,97447,35487,90949,102603,64716,112192,57475,9204,24.5,61.7,58.0,52.2,48.8,778459,5.0,451000
48469,"Victoria County, Texas","90,964","45,846","45,118","6,945","11,374","12,644","8,595","7,165","3,899",36.3,"44,693","37,803","5,073",358,"1,225","39,168",54596,36753,42712,141838,51007,60702,31895,67991,54680,42518,62329,31955,181,3.8,28.1,21.5,11.4,24.2,44571,6.0,176500
48485,"Wichita County, Texas","130,069","67,786","62,283","12,149","18,631","16,019","13,483","7,960","7,465",34.6,"26,955","81,413","13,033",177,"2,834","55,645",53465,49071,33795,99750,44648,61029,29045,58210,59855,45498,72879,30263,145,3.5,23.7,22.7,22.6,24.3,65368,3.7,125600
48491,"Williamson County, Texas","643,026","319,844","323,182","36,124","90,495","108,203","87,560","34,640","32,793",36.9,"163,099","351,272","41,076",618,"53,774","249,393",96073,241836,58542,134051,84138,101798,52059,109580,110130,61350,112236,55116,9437,10.8,49.2,53.7,49.1,37.6,358659,4.8,385400
49011,"Davis County, Utah","367,285","185,841","181,444","24,620","49,717","55,894","40,377","18,106","16,237",32.3,"39,482","295,063","4,089",896,"7,494","118,017",93182,114119,88843,89106,73477,95410,46473,95962,123565,57309,106845,49311,2004,4.1,37.6,44.0,36.1,32.9,187656,2.9,436100
49035,"Salt Lake County, Utah","1,186,421","600,071","586,350","84,687","191,524","177,618","139,050","60,396","57,557",33.8,"228,546","812,490","18,175","4,697","49,748","440,508",80712,420303,51719,86509,67037,85560,46098,86988,92387,62406,94520,50370,4350,11.4,41.3,39.1,35.2,32.6,651797,4.1,450600
49057,"Weber County, Utah","267,066","135,340","131,726","19,739","40,820","39,078","28,215","14,173","13,872",33.5,"50,326","199,260","2,967",764,"4,809","98,412",72087,92869,53236,95840,67460,74252,44036,70811,99351,52734,84084,39892,1635,5.0,31.0,30.4,27.1,27.8,139016,3.3,363000
