GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,median housing price
51153,"Prince William County, Virginia","446,094","222,089","224,005","28,910","64,697","68,779","65,398","26,277","19,200",34.2,"98,130","202,717","86,175",710,"33,444","144,785",92104,137434,82250,81539,65649,106281,59592,88123,106201,73652,101433,60896,1208.0,341000
51161,"Roanoke County, Virginia","93,785","44,841","48,944","5,140","10,137","11,355","13,289","5,810","8,229",43.4,"2,539","81,316","4,314",104,"3,034","40,575",62091,38879,50718,82028,165588,61233,28481,64825,78857,43048,72942,32995,147.0,190100
51165,"Rockingham County, Virginia","78,171","37,822","40,349","5,033","8,546","9,130","10,677","6,039","4,401",41.8,"4,714","70,404","1,692",65,520,"34,537",56112,30333,39639,130923,25994,58999,39056,61458,64329,41043,63528,33834,252.0,207800
51177,"Spotsylvania County, Virginia","129,188","64,196","64,992","7,757","17,224","17,113","19,904","9,064","6,618",37.1,"11,214","90,545","20,806",396,"3,639","46,246",75686,43049,70893,52353,42945,78258,35564,72263,97060,51643,87437,44832,375.0,249500
51179,"Stafford County, Virginia","139,992","71,469","68,523","9,961","19,242","20,059","21,819","8,454","6,468",34.9,"15,765","90,412","22,831",151,"4,763","46,529",93422,44246,98641,62385,71503,96887,50652,90331,121102,65011,106554,52113,772.0,315000
51199,"York County, Virginia","66,342","31,555","34,787","4,921","7,483","7,676","10,765","5,046","3,161",40.1,"3,841","48,020","8,160",187,"3,828","27,268",81636,23533,73407,135532,85115,86025,41176,82150,110477,59929,90022,51214,78.0,306000
51510,"Alexandria city, Virginia","150,575","71,921","78,654","7,431","34,718","28,027","19,895","8,943","7,226",36.1,"25,057","78,572","31,045",61,"10,410","75,334",86809,68796,49694,100245,58976,110581,63419,90900,88423,73055,110821,73220,174.0,520300
51550,"Chesapeake city, Virginia","233,371","113,592","119,779","15,985","33,039","31,159","34,237","17,155","11,585",36.4,"12,444","137,223","67,671",219,"8,037","88,116",66712,83904,51100,83796,78919,72827,23721,65573,81868,49706,74716,37233,846.0,253000
51650,"Hampton city, Virginia","136,879","65,790","71,089","12,558","20,475","15,358","18,037","9,589","7,940",35.5,"7,315","54,455","67,420",780,"3,595","60,347",47312,53420,41745,30609,59250,52188,35814,46650,56421,42070,57475,35248,160.0,188900
51700,"Newport News city, Virginia","182,965","88,434","94,531","15,985","29,019","22,207","22,859","10,667","9,404",33.0,"15,515","82,134","71,879",385,"5,250","77,396",49602,68768,36885,52313,57242,60794,25693,51177,55541,42144,57225,37041,109.0,184900
51710,"Norfolk city, Virginia","245,428","127,888","117,540","35,002","46,027","27,859","26,636","14,163","11,327",30.2,"18,289","107,309","101,412","1,091","8,911","96,690",43186,87760,31217,51734,35664,60038,28446,46016,51807,35378,51525,30482,393.0,190000
51740,"Portsmouth city, Virginia","96,004","46,106","49,898","8,015","15,856","10,809","11,952","6,052","5,345",34.4,"3,796","37,604","49,842",626,"1,214","41,056",44905,37123,33380,63924,36932,52968,30320,47075,48646,36295,59869,27711,141.0,171400
51810,"Virginia Beach city, Virginia","450,980","221,987","228,993","34,470","75,543","58,106","61,044","28,044","23,931",35.2,"34,870","282,540","84,331",914,"28,539","182,152",68816,167008,47700,77561,58929,74591,40341,68514,85343,52218,78677,43817,688.0,261800
53005,"Benton County, Washington","186,486","93,521","92,965","12,809","25,153","22,420","23,563","11,018","12,139",35.4,"38,094","134,735","3,283","1,074","4,394","72,336",58093,67815,36350,177150,36457,61236,26836,56482,80472,46060,65235,35126,798.0,189500
53011,"Clark County, Washington","451,008","224,066","226,942","26,951","56,818","61,906","60,973","30,711","26,964",37.5,"39,110","358,363","7,105","2,125","17,693","172,778",61741,165133,43281,69874,43194,63572,33180,63417,73180,45136,71583,37241,1588.0,239800
53029,"Island County, Washington","79,275","39,759","39,516","5,049","9,709","8,632","9,178","6,271","5,729",44.5,"5,621","63,695","2,541",892,"3,337","40,676",59934,32464,68374,43375,41250,61695,38784,49274,82671,52358,74926,34601,252.0,296900
53033,"King County, Washington","2,079,967","1,039,852","1,040,115","133,602","353,518","309,737","291,557","136,696","118,306",37.2,"195,894","1,295,573","123,657","11,660","333,020","880,488",75834,825188,38838,83412,51314,82286,35243,81987,92939,49822,98036,49486,4215.0,402700
53035,"Kitsap County, Washington","254,183","130,101","124,082","20,831","33,703","28,314","34,426","20,421","16,134",39.7,"18,338","197,382","5,786","2,296","12,711","109,329",61794,95249,46152,65663,56546,63449,37949,63470,75442,45568,74762,37521,519.0,255200
53053,"Pierce County, Washington","831,928","413,067","418,861","62,696","124,576","107,113","111,080","57,576","44,192",35.7,"84,707","568,287","53,207","8,561","48,915","332,742",60496,302388,49618,52019,47213,63991,32305,63746,71958,45811,72233,37417,2371.0,237100
53057,"Skagit County, Washington","120,365","59,984","60,381","6,971","14,318","14,081","14,500","8,585","8,242",40.8,"21,381","90,702",689,"1,395","2,634","51,885",50558,45447,34478,55429,41423,52430,33004,51359,58934,44839,64311,23919,262.0,258500
53061,"Snohomish County, Washington","759,583","381,576","378,007","50,035","108,997","104,669","112,648","52,254","47,163",37.5,"73,684","546,351","18,961","6,444","73,083","297,751",71984,278683,55601,78573,54824,73597,41021,76929,86377,42740,83106,43662,2079.0,304200
53063,"Spokane County, Washington","484,318","239,807","244,511","38,289","68,768","57,796","62,091","34,504","28,331",37.2,"25,322","413,992","7,732","6,537","10,329","206,106",50249,187603,30701,49873,52018,51363,26488,51857,61410,40514,63659,29041,1014.0,182700
53067,"Thurston County, Washington","265,851","130,128","135,723","16,839","38,889","34,839","34,490","18,052","18,250",39.0,"22,292","202,347","7,698","4,160","16,144","111,797",61609,103319,67712,70778,68101,61182,40230,67362,75371,45611,73951,41252,934.0,244100
54061,"Monongalia County, West Virginia","103,463","53,030","50,433","17,721","18,165","11,067","10,895","6,636","4,803",30.1,"2,098","91,712","3,842",88,"3,152","44,499",41955,37575,25994,27834,31289,44242,8529,47880,61765,38768,69615,24056,15.0,154000
55009,"Brown County, Wisconsin","256,670","127,056","129,614","16,872","36,091","31,971","37,261","17,226","14,860",36.9,"20,580","210,574","5,318","5,841","8,458","107,319",53392,101533,14528,61432,42924,56607,26962,60400,66903,40231,67832,35397,506.0,157100
55025,"Dane County, Wisconsin","516,284","255,610","260,674","53,378","81,032","66,658","66,015","31,454","30,358",34.8,"32,216","416,161","25,031",719,"28,716","222,390",61582,211842,30744,43490,44490,65514,24358,66023,78968,47232,82557,38597,1105.0,233000
55059,"Kenosha County, Wisconsin","168,068","82,212","85,856","11,767","22,048","22,469","24,806","10,480","10,009",37.5,"21,130","128,862","12,512",446,"2,261","69,606",52787,61593,27645,76563,36350,58044,27908,58581,68905,34961,67531,31434,151.0,155600
55079,"Milwaukee County, Wisconsin","956,406","461,824","494,582","70,940","155,280","120,962","119,486","58,876","54,169",34.5,"136,241","505,937","250,902","5,442","36,887","417,115",42765,382382,25501,38142,32324,55077,20143,48375,49567,32413,54249,29785,138.0,147200
55087,"Outagamie County, Wisconsin","182,006","91,259","90,747","11,393","24,624","22,504","27,938","13,122","10,210",37.5,"7,398","160,821","1,677","2,683","5,874","75,125",58118,71492,42153,40164,39569,59636,36815,64906,73257,40129,72025,35133,398.0,156900
55089,"Ozaukee County, Wisconsin","87,470","42,853","44,617","5,301","8,035","9,862","13,881","7,080","6,666",44.3,"2,388","80,811","1,213",340,"2,108","36,728",72103,34913,36859,145428,66250,73308,49545,80142,89769,46085,95815,37364,176.0,243700
55109,"St. Croix County, Wisconsin","86,759","43,182","43,577","4,364","10,304","11,921","13,568","6,441","5,176",38.1,"1,953","81,909",545,128,"1,072","34,694",76024,32583,61463,79659,81688,75568,66278,76372,88218,49913,84803,43061,223.0,208400
56021,"Laramie County, Wyoming","96,389","47,870","48,519","6,572","14,586","11,637","12,123","6,563","6,203",36.8,"13,745","75,709","2,940",448,976,"41,651",57551,38705,77804,56391,33255,62020,29007,64109,71449,50484,73201,33875,305.0,201200
